ds,Store,y,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Date_dayofweek,Date_month,Date_year,Date_day,IsHoliday_label,Type_B,Type_C
2011-04-08,27,1689844.18,204184,46.87,3.895,0.0,0.0,0.0,0.0,0.0,138.0638929,7.725,4,4,2011,8,0,0,0
2011-04-08,11,1327401.06,207499,73.57,3.622,0.0,0.0,0.0,0.0,0.0,218.4553663,7.574,4,4,2011,8,0,0,0
2011-04-08,23,1248901.98,114533,36.74,3.72,0.0,0.0,0.0,0.0,0.0,134.1777742,4.781,4,4,2011,8,0,1,0
2011-04-08,42,620087.35,39690,73.03,3.818,0.0,0.0,0.0,0.0,0.0,128.8238065,8.494,4,4,2011,8,0,0,1
2011-04-08,28,1414713.5,206302,64.47,4.003,0.0,0.0,0.0,0.0,0.0,128.8238065,13.736,4,4,2011,8,0,0,0
2011-04-08,41,1206252.12,196321,42.87,3.532,0.0,0.0,0.0,0.0,0.0,192.3418571,6.934,4,4,2011,8,0,0,0
2011-04-08,8,949825.83,155078,65.62,3.622,0.0,0.0,0.0,0.0,0.0,218.50267,6.297,4,4,2011,8,0,0,0
2011-04-08,7,500552.16,70713,30.64,3.532,0.0,0.0,0.0,0.0,0.0,192.3418571,8.595,4,4,2011,8,0,1,0
2011-04-08,2,1847552.61,202307,67.0,3.622,0.0,0.0,0.0,0.0,0.0,214.7252242,7.931,4,4,2011,8,0,0,0
2011-04-08,37,543703.16,39910,69.39,3.622,0.0,0.0,0.0,0.0,0.0,213.8116658,8.3,4,4,2011,8,0,0,1
2011-04-08,38,392152.3,39690,64.47,4.003,0.0,0.0,0.0,0.0,0.0,128.8238065,13.736,4,4,2011,8,0,0,1
2011-04-08,44,292498.61,39910,42.75,3.547,0.0,0.0,0.0,0.0,0.0,128.8238065,6.906,4,4,2011,8,0,0,1
2011-04-08,35,813352.41,103681,46.87,3.72,0.0,0.0,0.0,0.0,0.0,138.0638929,8.512,4,4,2011,8,0,1,0
2011-04-08,14,2037798.8800000001,200898,48.71,3.72,0.0,0.0,0.0,0.0,0.0,185.3636656,8.521,4,4,2011,8,0,0,0
2011-04-08,10,1870720.73,126512,73.03,3.818,0.0,0.0,0.0,0.0,0.0,128.8238065,8.494,4,4,2011,8,0,1,0
2011-04-08,6,1534594.0,202505,70.35,3.622,0.0,0.0,0.0,0.0,0.0,216.6244334,6.855,4,4,2011,8,0,0,0
2011-04-08,39,1350646.16,184109,69.45,3.622,0.0,0.0,0.0,0.0,0.0,213.8116658,8.3,4,4,2011,8,0,0,0
2011-04-08,9,561625.92,125833,71.4,3.622,0.0,0.0,0.0,0.0,0.0,218.6895775,6.38,4,4,2011,8,0,1,0
2011-04-08,25,648606.13,128107,42.11,3.72,0.0,0.0,0.0,0.0,0.0,208.1092642,7.287,4,4,2011,8,0,1,0
2011-04-08,19,1419911.91,203819,41.26,3.895,0.0,0.0,0.0,0.0,0.0,134.1777742,7.658,4,4,2011,8,0,0,0
2011-04-08,13,1887465.04,219622,42.75,3.547,0.0,0.0,0.0,0.0,0.0,128.8238065,7.193,4,4,2011,8,0,0,0
2011-04-08,18,1018541.3,120653,43.32,3.72,0.0,0.0,0.0,0.0,0.0,134.1777742,8.975,4,4,2011,8,0,1,0
2011-04-08,40,947753.32,155083,34.77,3.72,0.0,0.0,0.0,0.0,0.0,134.1777742,4.781,4,4,2011,8,0,0,0
2011-04-08,1,1614259.35,151315,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,4,4,2011,8,0,0,0
2011-04-08,33,271924.73,39690,75.11,3.818,0.0,0.0,0.0,0.0,0.0,128.8238065,8.687,4,4,2011,8,0,0,0
2011-04-08,32,1102975.59,203007,48.81,3.532,0.0,0.0,0.0,0.0,0.0,192.3418571,8.595,4,4,2011,8,0,0,0
2011-04-08,45,750182.71,118221,48.71,3.72,0.0,0.0,0.0,0.0,0.0,185.3636656,8.521,4,4,2011,8,0,1,0
2011-04-08,4,2074953.46,205863,62.61,3.605,0.0,0.0,0.0,0.0,0.0,128.8238065,5.946,4,4,2011,8,0,0,0
2011-04-08,26,985229.8099999999,152513,29.09,3.72,0.0,0.0,0.0,0.0,0.0,134.1777742,7.818,4,4,2011,8,0,0,0
2011-04-15,32,1120508.1400000001,203007,45.97,3.611,0.0,0.0,0.0,0.0,0.0,192.4225954,8.595,4,4,2011,15,0,0,0
2011-04-15,40,874446.32,155083,43.69,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,4.781,4,4,2011,15,0,0,0
2011-04-15,9,528420.28,125833,71.9,3.743,0.0,0.0,0.0,0.0,0.0,218.9134935,6.38,4,4,2011,15,0,1,0
2011-04-15,23,1263680.51,114533,45.51,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,4.781,4,4,2011,15,0,1,0
2011-04-15,43,635758.03,41062,65.01,3.743,0.0,0.0,0.0,0.0,0.0,207.1015429,10.581,4,4,2011,15,0,0,1
2011-04-15,37,543775.87,39910,73.25,3.743,0.0,0.0,0.0,0.0,0.0,214.026217,8.3,4,4,2011,15,0,0,1
2011-04-15,6,1448797.02,202505,73.17,3.743,0.0,0.0,0.0,0.0,0.0,216.8446627,6.855,4,4,2011,15,0,0,0
2011-04-15,14,1974960.8599999999,200898,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.5339821,8.521,4,4,2011,15,0,0,0
2011-04-15,4,1960587.76,205863,62.34,3.724,0.0,0.0,0.0,0.0,0.0,128.9107333,5.946,4,4,2011,15,0,0,0
2011-04-15,29,518245.97,93638,48.88,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,9.966,4,4,2011,15,0,1,0
2011-04-15,42,597644.02,39690,61.05,4.089,0.0,0.0,0.0,0.0,0.0,128.9107333,8.494,4,4,2011,15,0,0,1
2011-04-15,7,423380.14,70713,27.79,3.611,0.0,0.0,0.0,0.0,0.0,192.4225954,8.595,4,4,2011,15,0,1,0
2011-04-15,26,863266.12,152513,39.46,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,7.818,4,4,2011,15,0,0,0
2011-04-15,35,795157.2,103681,52.24,3.821,0.0,0.0,0.0,0.0,0.0,138.1646952,8.512,4,4,2011,15,0,1,0
2011-04-15,44,289667.55,39910,41.72,3.616,0.0,0.0,0.0,0.0,0.0,128.9107333,6.906,4,4,2011,15,0,0,1
2011-04-15,2,1856467.84,202307,69.48,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.931,4,4,2011,15,0,0,0
2011-04-15,8,908278.74,155078,63.55,3.743,0.0,0.0,0.0,0.0,0.0,218.7262524,6.297,4,4,2011,15,0,0,0
2011-04-15,11,1312905.8,207499,76.64,3.743,0.0,0.0,0.0,0.0,0.0,218.6788642,7.574,4,4,2011,15,0,0,0
2011-04-15,27,1727175.6099999999,204184,52.24,3.981,0.0,0.0,0.0,0.0,0.0,138.1646952,7.725,4,4,2011,15,0,0,0
2011-04-15,28,1240126.07,206302,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.736,4,4,2011,15,0,0,0
2011-04-15,39,1348031.55,184109,73.19,3.743,0.0,0.0,0.0,0.0,0.0,214.026217,8.3,4,4,2011,15,0,0,0
2011-04-15,13,1950994.04,219622,41.72,3.616,0.0,0.0,0.0,0.0,0.0,128.9107333,7.193,4,4,2011,15,0,0,0
2011-04-15,19,1392093.04,203819,48.67,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,7.658,4,4,2011,15,0,0,0
2011-04-15,3,366250.69,37392,75.88,3.743,0.0,0.0,0.0,0.0,0.0,218.6788642,7.574,4,4,2011,15,0,1,0
2011-04-15,41,1192982.07,196321,39.94,3.611,0.0,0.0,0.0,0.0,0.0,192.4225954,6.934,4,4,2011,15,0,0,0
2011-04-15,16,427855.24,57197,34.59,3.611,0.0,0.0,0.0,0.0,0.0,192.4225954,6.339,4,4,2011,15,0,1,0
2011-04-15,24,1245576.65,203819,52.36,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,8.212,4,4,2011,15,0,0,0
2011-04-15,22,1008557.04,119557,48.88,3.823,0.0,0.0,0.0,0.0,0.0,138.1646952,8.252,4,4,2011,15,0,1,0
2011-04-15,5,307913.58,34875,72.02,3.743,0.0,0.0,0.0,0.0,0.0,215.8592673,6.489,4,4,2011,15,0,1,0
2011-04-15,30,426666.92,42988,71.01,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.931,4,4,2011,15,0,0,1
2011-04-15,33,275749.56,39690,64.64,4.089,0.0,0.0,0.0,0.0,0.0,128.9107333,8.687,4,4,2011,15,0,0,0
2011-04-15,36,414986.54,39910,73.25,3.763,0.0,0.0,0.0,0.0,0.0,214.026217,8.3,4,4,2011,15,0,0,0
2011-04-15,38,362758.94,39690,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.736,4,4,2011,15,0,0,1
2011-04-15,25,674562.45,128107,51.43,3.821,0.0,0.0,0.0,0.0,0.0,208.3172811,7.287,4,4,2011,15,0,1,0
2011-04-15,21,768390.05,140167,71.01,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.931,4,4,2011,15,0,1,0
2011-04-15,15,607691.36,123737,48.63,3.981,0.0,0.0,0.0,0.0,0.0,134.2784667,7.658,4,4,2011,15,0,1,0
2011-04-15,18,988157.72,120653,49.91,3.823,0.0,0.0,0.0,0.0,0.0,134.2784667,8.975,4,4,2011,15,0,1,0
2011-04-15,31,1408464.08,203750,71.01,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.931,4,4,2011,15,0,0,0
2011-04-15,17,825283.4299999999,93188,39.98,3.616,0.0,0.0,0.0,0.0,0.0,128.9107333,6.774,4,4,2011,15,0,1,0
2011-04-15,20,2057406.33,203742,55.0,3.821,0.0,0.0,0.0,0.0,0.0,208.3172811,7.287,4,4,2011,15,0,0,0
2011-04-15,1,1559889.0,151315,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,4,4,2011,15,0,0,0
2011-04-15,34,941829.0,158114,53.3,3.724,0.0,0.0,0.0,0.0,0.0,128.9107333,10.581,4,4,2011,15,0,0,0
2011-04-15,12,990951.77,112238,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.736,4,4,2011,15,0,1,0
2011-04-15,45,765270.02,118221,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.5339821,8.521,4,4,2011,15,0,1,0
2011-04-15,10,1781767.22,126512,61.05,4.089,0.0,0.0,0.0,0.0,0.0,128.9107333,8.494,4,4,2011,15,0,1,0
2011-04-22,24,1372484.9000000001,203819,46.0,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,8.212,4,4,2011,22,0,0,0
2011-04-22,22,1152781.9,119557,47.76,3.919,0.0,0.0,0.0,0.0,0.0,138.2475036,8.252,4,4,2011,22,0,1,0
2011-04-22,34,1051518.45,158114,63.83,3.781,0.0,0.0,0.0,0.0,0.0,128.9553,10.581,4,4,2011,22,0,0,0
2011-04-22,12,1016019.47,112238,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,4,4,2011,22,0,1,0
2011-04-22,21,801302.01,140167,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,1,0
2011-04-22,13,2124316.34,219622,47.55,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,7.193,4,4,2011,22,0,0,0
2011-04-22,10,2004831.14,126512,75.93,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.494,4,4,2011,22,0,1,0
2011-04-22,25,756588.42,128107,45.87,3.892,0.0,0.0,0.0,0.0,0.0,208.4779405,7.287,4,4,2011,22,0,1,0
2011-04-22,36,374574.72000000003,39910,74.57,3.805,0.0,0.0,0.0,0.0,0.0,214.1921572,8.3,4,4,2011,22,0,0,0
2011-04-22,23,1447301.24,114533,39.62,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,4.781,4,4,2011,22,0,1,0
2011-04-22,11,1388118.53,207499,78.31,3.807,0.0,0.0,0.0,0.0,0.0,218.851237,7.574,4,4,2011,22,0,0,0
2011-04-22,35,841778.34,103681,50.02,3.892,0.0,0.0,0.0,0.0,0.0,138.2475036,8.512,4,4,2011,22,0,1,0
2011-04-22,14,2256461.39,200898,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.6684673,8.521,4,4,2011,22,0,0,0
2011-04-22,2,1886339.6,202307,69.39,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,0,0
2011-04-22,44,280357.3,39910,47.55,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,6.906,4,4,2011,22,0,0,1
2011-04-22,32,1210602.91,203007,48.69,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,8.595,4,4,2011,22,0,0,0
2011-04-22,1,1564819.81,151315,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.4599053,7.682,4,4,2011,22,0,0,0
2011-04-22,45,813630.44,118221,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.6684673,8.521,4,4,2011,22,0,1,0
2011-04-22,33,248603.3,39690,79.46,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.687,4,4,2011,22,0,0,0
2011-04-22,3,391860.04,37392,76.91,3.807,0.0,0.0,0.0,0.0,0.0,218.851237,7.574,4,4,2011,22,0,1,0
2011-04-22,9,549502.11,125833,72.35,3.807,0.0,0.0,0.0,0.0,0.0,219.0861659,6.38,4,4,2011,22,0,1,0
2011-04-22,31,1461393.91,203750,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,0,0
2011-04-22,19,1514288.82,203819,41.66,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,7.658,4,4,2011,22,0,0,0
2011-04-22,40,965056.4,155083,39.32,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,4.781,4,4,2011,22,0,0,0
2011-04-22,7,466594.89,70713,31.84,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,8.595,4,4,2011,22,0,1,0
2011-04-22,28,1297452.0,206302,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,4,4,2011,22,0,0,0
2011-04-22,39,1563140.85,184109,74.98,3.807,0.0,0.0,0.0,0.0,0.0,214.1921572,8.3,4,4,2011,22,0,0,0
2011-04-22,4,2220600.7600000002,205863,68.8,3.781,0.0,0.0,0.0,0.0,0.0,128.9553,5.946,4,4,2011,22,0,0,0
2011-04-22,30,445358.73,42988,70.79,3.807,0.0,0.0,0.0,0.0,0.0,215.1096657,7.931,4,4,2011,22,0,0,1
2011-04-22,5,328415.44,34875,74.34,3.807,0.0,0.0,0.0,0.0,0.0,216.0280407,6.489,4,4,2011,22,0,1,0
2011-04-22,17,1060770.11,93188,42.24,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,6.774,4,4,2011,22,0,1,0
2011-04-22,27,1921655.48,204184,50.02,4.061,0.0,0.0,0.0,0.0,0.0,138.2475036,7.725,4,4,2011,22,0,0,0
2011-04-22,16,368600.0,57197,40.74,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,6.339,4,4,2011,22,0,1,0
2011-04-22,37,526434.37,39910,74.57,3.807,0.0,0.0,0.0,0.0,0.0,214.1921572,8.3,4,4,2011,22,0,0,1
2011-04-22,43,638280.67,41062,74.49,3.807,0.0,0.0,0.0,0.0,0.0,207.2581929,10.581,4,4,2011,22,0,0,1
2011-04-22,8,937473.13,155078,65.11,3.807,0.0,0.0,0.0,0.0,0.0,218.8986857,6.297,4,4,2011,22,0,0,0
2011-04-22,15,655318.26,123737,41.37,4.061,0.0,0.0,0.0,0.0,0.0,134.3571,7.658,4,4,2011,22,0,1,0
2011-04-22,20,2313861.81,203742,52.56,3.892,0.0,0.0,0.0,0.0,0.0,208.4779405,7.287,4,4,2011,22,0,0,0
2011-04-22,6,1639358.93,202505,74.24,3.807,0.0,0.0,0.0,0.0,0.0,217.0146941,6.855,4,4,2011,22,0,0,0
2011-04-22,29,589252.69,93638,47.76,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,9.966,4,4,2011,22,0,1,0
2011-04-22,41,1304481.75,196321,42.86,3.636,0.0,0.0,0.0,0.0,0.0,192.5234638,6.934,4,4,2011,22,0,0,0
2011-04-22,26,921700.61,152513,33.81,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,7.818,4,4,2011,22,0,0,0
2011-04-22,38,362952.34,39690,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,4,4,2011,22,0,0,1
2011-04-22,18,1105860.06,120653,45.99,3.919,0.0,0.0,0.0,0.0,0.0,134.3571,8.975,4,4,2011,22,0,1,0
2011-04-22,42,534597.69,39690,75.93,3.917,0.0,0.0,0.0,0.0,0.0,128.9553,8.494,4,4,2011,22,0,0,1
2011-04-29,30,423687.2,42988,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,0,1
2011-04-29,41,1178841.05,196321,39.81,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,6.934,4,4,2011,29,0,0,0
2011-04-29,24,1197761.17,203819,60.48,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,8.212,4,4,2011,29,0,0,0
2011-04-29,20,1881788.19,203742,62.97,3.962,0.0,0.0,0.0,0.0,0.0,208.6386,7.287,4,4,2011,29,0,0,0
2011-04-29,5,307291.56,34875,74.75,3.81,0.0,0.0,0.0,0.0,0.0,216.1968142,6.489,4,4,2011,29,0,1,0
2011-04-29,22,926133.8,119557,57.2,3.988,0.0,0.0,0.0,0.0,0.0,138.3303119,8.252,4,4,2011,29,0,1,0
2011-04-29,34,895973.02,158114,57.73,3.781,0.0,0.0,0.0,0.0,0.0,128.9998667,10.581,4,4,2011,29,0,0,0
2011-04-29,15,560764.41,123737,55.46,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.658,4,4,2011,29,0,1,0
2011-04-29,25,649245.0,128107,58.43,3.962,0.0,0.0,0.0,0.0,0.0,208.6386,7.287,4,4,2011,29,0,1,0
2011-04-29,21,783250.75,140167,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,1,0
2011-04-29,19,1297237.7,203819,54.23,4.117,0.0,0.0,0.0,0.0,0.0,134.4357333,7.658,4,4,2011,29,0,0,0
2011-04-29,29,493078.64,93638,57.2,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,9.966,4,4,2011,29,0,1,0
2011-04-29,12,994966.1,112238,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,4,4,2011,29,0,1,0
2011-04-29,38,344225.99,39690,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,4,4,2011,29,0,0,1
2011-04-29,42,496010.17,39690,73.38,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.494,4,4,2011,29,0,0,1
2011-04-29,2,1745545.28,202307,69.21,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,0,0
2011-04-29,6,1479249.9,202505,75.27,3.81,0.0,0.0,0.0,0.0,0.0,217.1847255,6.855,4,4,2011,29,0,0,0
2011-04-29,16,378100.31,57197,37.77,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,6.339,4,4,2011,29,0,1,0
2011-04-29,36,340708.78,39910,76.1,3.837,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,4,4,2011,29,0,0,0
2011-04-29,27,1642074.64,204184,61.71,4.117,0.0,0.0,0.0,0.0,0.0,138.3303119,7.725,4,4,2011,29,0,0,0
2011-04-29,33,248561.86,39690,77.44,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.687,4,4,2011,29,0,0,0
2011-04-29,10,1873646.34,126512,73.38,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,8.494,4,4,2011,29,0,1,0
2011-04-29,13,1895583.12,219622,43.85,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,7.193,4,4,2011,29,0,0,0
2011-04-29,4,1878167.44,205863,64.22,3.781,0.0,0.0,0.0,0.0,0.0,128.9998667,5.946,4,4,2011,29,0,0,0
2011-04-29,31,1331137.96,203750,70.19,3.81,0.0,0.0,0.0,0.0,0.0,215.2772683,7.931,4,4,2011,29,0,0,0
2011-04-29,8,855014.77,155078,62.29,3.81,0.0,0.0,0.0,0.0,0.0,219.071119,6.297,4,4,2011,29,0,0,0
2011-04-29,39,1379651.8699999999,184109,76.47,3.81,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,4,4,2011,29,0,0,0
2011-04-29,44,281247.97000000003,39910,43.85,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,6.906,4,4,2011,29,0,0,1
2011-04-29,28,1222367.9000000001,206302,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,4,4,2011,29,0,0,0
2011-04-29,45,786561.61,118221,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.8029526,8.521,4,4,2011,29,0,1,0
2011-04-29,18,974114.39,120653,58.82,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,8.975,4,4,2011,29,0,1,0
2011-04-29,32,1107494.55,203007,44.86,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,8.595,4,4,2011,29,0,0,0
2011-04-29,35,811824.06,103681,61.71,3.962,0.0,0.0,0.0,0.0,0.0,138.3303119,8.512,4,4,2011,29,0,1,0
2011-04-29,40,847246.5,155083,52.68,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,4.781,4,4,2011,29,0,0,0
2011-04-29,7,410429.73,70713,26.79,3.663,0.0,0.0,0.0,0.0,0.0,192.6243322,8.595,4,4,2011,29,0,1,0
2011-04-29,23,1173307.4,114533,54.2,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,4.781,4,4,2011,29,0,1,0
2011-04-29,17,806979.15,93188,40.14,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,6.774,4,4,2011,29,0,1,0
2011-04-29,14,1930617.64,200898,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.8029526,8.521,4,4,2011,29,0,0,0
2011-04-29,3,367405.4,37392,78.69,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,4,4,2011,29,0,1,0
2011-04-29,43,611464.21,41062,71.34,3.81,0.0,0.0,0.0,0.0,0.0,207.4148429,10.581,4,4,2011,29,0,0,1
2011-04-29,11,1357589.89,207499,79.97,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,4,4,2011,29,0,0,0
2011-04-29,26,873450.29,152513,47.17,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,7.818,4,4,2011,29,0,0,0
2011-04-29,1,1455090.69,151315,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,4,4,2011,29,0,0,0
2011-04-29,9,532226.2,125833,70.85,3.81,0.0,0.0,0.0,0.0,0.0,219.2588382,6.38,4,4,2011,29,0,1,0
2011-04-29,37,502918.18,39910,76.1,3.81,0.0,0.0,0.0,0.0,0.0,214.3580974,8.3,4,4,2011,29,0,0,1
2011-05-06,37,547513.3,39910,69.56,3.906,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,4,5,2011,6,0,0,1
2011-05-06,8,941457.34,155078,58.92,3.906,0.0,0.0,0.0,0.0,0.0,219.2435524,6.297,4,5,2011,6,0,0,0
2011-05-06,19,1451953.95,203819,50.43,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,7.658,4,5,2011,6,0,0,0
2011-05-06,31,1388755.6099999999,203750,61.87,3.906,0.0,0.0,0.0,0.0,0.0,215.4448709,7.931,4,5,2011,6,0,0,0
2011-05-06,43,649148.74,41062,66.77,3.906,0.0,0.0,0.0,0.0,0.0,207.5714929,10.581,4,5,2011,6,0,0,1
2011-05-06,36,393401.4,39910,69.56,3.917,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,4,5,2011,6,0,0,0
2011-05-06,39,1370920.8699999999,184109,68.75,3.906,0.0,0.0,0.0,0.0,0.0,214.5240376,8.3,4,5,2011,6,0,0,0
2011-05-06,23,1359921.1300000001,114533,50.07,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,4.781,4,5,2011,6,0,1,0
2011-05-06,28,1515890.3800000001,206302,68.4,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,13.736,4,5,2011,6,0,0,0
2011-05-06,13,1986380.4,219622,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,7.193,4,5,2011,6,0,0,0
2011-05-06,2,1837743.6,202307,61.48,3.906,0.0,0.0,0.0,0.0,0.0,215.4448709,7.931,4,5,2011,6,0,0,0
2011-05-06,10,1841369.99,126512,73.56,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.494,4,5,2011,6,0,1,0
2011-05-06,32,1181793.55,203007,46.65,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,8.595,4,5,2011,6,0,0,0
2011-05-06,33,257031.19,39690,77.92,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.687,4,5,2011,6,0,0,0
2011-05-06,17,882132.28,93188,45.66,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,6.774,4,5,2011,6,0,1,0
2011-05-06,27,1757041.96,204184,56.48,4.192,0.0,0.0,0.0,0.0,0.0,138.4131202,7.725,4,5,2011,6,0,0,0
2011-05-06,6,1504651.57,202505,65.42,3.906,0.0,0.0,0.0,0.0,0.0,217.3547569,6.855,4,5,2011,6,0,0,0
2011-05-06,4,2063682.76,205863,63.41,3.866,0.0,0.0,0.0,0.0,0.0,129.0444333,5.946,4,5,2011,6,0,0,0
2011-05-06,7,407012.47,70713,26.54,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,8.595,4,5,2011,6,0,1,0
2011-05-06,3,413042.12,37392,69.45,3.906,0.0,0.0,0.0,0.0,0.0,219.1959827,7.574,4,5,2011,6,0,1,0
2011-05-06,16,423805.22,57197,38.64,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,6.339,4,5,2011,6,0,1,0
2011-05-06,26,1024778.23,152513,45.0,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,7.818,4,5,2011,6,0,0,0
2011-05-06,41,1244956.91,196321,41.2,3.735,0.0,0.0,0.0,0.0,0.0,192.7252006,6.934,4,5,2011,6,0,0,0
2011-05-06,44,299354.67,39910,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,6.906,4,5,2011,6,0,0,1
2011-05-06,20,2090838.44,203742,53.41,4.046,0.0,0.0,0.0,0.0,0.0,208.7992595,7.287,4,5,2011,6,0,0,0
2011-05-06,9,545251.1,125833,62.2,3.906,0.0,0.0,0.0,0.0,0.0,219.4315106,6.38,4,5,2011,6,0,1,0
2011-05-06,14,2095599.93,200898,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.9374378,8.521,4,5,2011,6,0,0,0
2011-05-06,11,1331453.41,207499,71.39,3.906,0.0,0.0,0.0,0.0,0.0,219.1959827,7.574,4,5,2011,6,0,0,0
2011-05-06,15,630522.67,123737,49.87,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,7.658,4,5,2011,6,0,1,0
2011-05-06,24,1339630.35,203819,55.75,4.192,0.0,0.0,0.0,0.0,0.0,134.5143667,8.212,4,5,2011,6,0,0,0
2011-05-06,29,534372.53,93638,53.63,4.078,0.0,0.0,0.0,0.0,0.0,134.5143667,9.966,4,5,2011,6,0,1,0
2011-05-06,42,612337.35,39690,73.56,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,8.494,4,5,2011,6,0,0,1
